signature_id,signature_keywords,gene_symbol,gene_entrez_id,gene_weight,signature_method,publication_doi,description
chen2021_glycolysis,chen2021_glycolysis|hnscc|head and neck squamous cell carcinoma,PLCB3,5331,0.012804000000000001,weighted_sum|,10.1155/2021/8824195,Glycolysis-related six-gene signature predicting prognosis in HNSCC
chen2021_glycolysis,chen2021_glycolysis|hnscc|head and neck squamous cell carcinoma,GPR87,53836,0.005647,weighted_sum|,10.1155/2021/8824195,Glycolysis-related six-gene signature predicting prognosis in HNSCC
chen2021_glycolysis,chen2021_glycolysis|hnscc|head and neck squamous cell carcinoma,PYGL,5836,0.005313,weighted_sum|,10.1155/2021/8824195,Glycolysis-related six-gene signature predicting prognosis in HNSCC
chen2021_glycolysis,chen2021_glycolysis|hnscc|head and neck squamous cell carcinoma,SLC5A12,159963,0.384181,weighted_sum|,10.1155/2021/8824195,Glycolysis-related six-gene signature predicting prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,AGT,183,0.28435000000000005,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,APOC1,341,0.28865,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,CHEK1,1111,0.49243,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,CSGALNACT1,55790,-0.7409,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,IL1A,3552,0.26046,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,MTFP1,51537,0.34656,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,PAOX,196743,-0.596,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,PDGFRA,5156,-0.5705,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,PLA2G4A,5321,-0.3144,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,PPARG,5468,0.25802,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,PRDX6,9588,0.48414,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,RXRA,6256,-0.47100000000000003,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,SLC6A20,54716,0.21857000000000001,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,TBC1D10C,374403,-0.23990000000000203,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
you2023_radiation,you2023_radiation|hnscc|head and neck squamous cell carcinoma,TNFAIP6,7130,0.47583000000000003,weighted_sum|,10.1007/s00432-023-05304-x,Radiation-related gene signature predicting radiosensitivity and prognosis in HNSCC
zhao2022_HPVrelated,zhao2022_HPVrelated|hnscc|head and neck squamous cell carcinoma,CDKN2A,1029,0.041383602000000005,weighted_sum|,10.1155/2022/7357566,Seven-gene HPV-associated prognostic model for risk stratification in HNSCC
zhao2022_HPVrelated,zhao2022_HPVrelated|hnscc|head and neck squamous cell carcinoma,CELSR3,1951,0.365345241,weighted_sum|,10.1155/2022/7357566,Seven-gene HPV-associated prognostic model for risk stratification in HNSCC
zhao2022_HPVrelated,zhao2022_HPVrelated|hnscc|head and neck squamous cell carcinoma,DMRTA2,63950,0.06331325,weighted_sum|,10.1155/2022/7357566,Seven-gene HPV-associated prognostic model for risk stratification in HNSCC
zhao2022_HPVrelated,zhao2022_HPVrelated|hnscc|head and neck squamous cell carcinoma,SERPINE1,5054,0.016232991999999898,weighted_sum|,10.1155/2022/7357566,Seven-gene HPV-associated prognostic model for risk stratification in HNSCC
zhao2022_HPVrelated,zhao2022_HPVrelated|hnscc|head and neck squamous cell carcinoma,TJP3,27134,0.046894214999999996,weighted_sum|,10.1155/2022/7357566,Seven-gene HPV-associated prognostic model for risk stratification in HNSCC
zhao2022_HPVrelated,zhao2022_HPVrelated|hnscc|head and neck squamous cell carcinoma,FADD,8772,0.12874495400000002,weighted_sum|,10.1155/2022/7357566,Seven-gene HPV-associated prognostic model for risk stratification in HNSCC
zhao2022_HPVrelated,zhao2022_HPVrelated|hnscc|head and neck squamous cell carcinoma,IGF2BP2,10644,0.13970258700000002,weighted_sum|,10.1155/2022/7357566,Seven-gene HPV-associated prognostic model for risk stratification in HNSCC
zeng2023_prognostic,zeng2023_prognostic|hnscc|head and neck squamous cell carcinoma,MAP2K1,5604,0.5402,weighted_sum|,10.1007/s12672-023-00796-y,Integrated gene-clinical prognostic model (APMHO) predicting survival and immune features in HNSCC
zeng2023_prognostic,zeng2023_prognostic|hnscc|head and neck squamous cell carcinoma,MYCL,4610,-0.17590000000000003,weighted_sum|,10.1007/s12672-023-00796-y,Integrated gene-clinical prognostic model (APMHO) predicting survival and immune features in HNSCC
zeng2023_prognostic,zeng2023_prognostic|hnscc|head and neck squamous cell carcinoma,PAFAH1B2,5049,0.3264,weighted_sum|,10.1007/s12672-023-00796-y,Integrated gene-clinical prognostic model (APMHO) predicting survival and immune features in HNSCC
yang2024_immune,yang2024_immune|hnscc|head and neck squamous cell carcinoma,CCND1,595,0.1,weighted_sum|,10.1111/jcmm.18009,Prognostic gene signature integrating bulk and single-cell data reveals endothelial cell-driven heterogeneity in HNSCC
yang2024_immune,yang2024_immune|hnscc|head and neck squamous cell carcinoma,FTH1,2495,0.21200000000000002,weighted_sum|,10.1111/jcmm.18009,Prognostic gene signature integrating bulk and single-cell data reveals endothelial cell-driven heterogeneity in HNSCC
yang2024_immune,yang2024_immune|hnscc|head and neck squamous cell carcinoma,TNFRSF12A,51330,0.17700000000000002,weighted_sum|,10.1111/jcmm.18009,Prognostic gene signature integrating bulk and single-cell data reveals endothelial cell-driven heterogeneity in HNSCC
yang2024_immune,yang2024_immune|hnscc|head and neck squamous cell carcinoma,YWHAG,7532,-0.26,weighted_sum|,10.1111/jcmm.18009,Prognostic gene signature integrating bulk and single-cell data reveals endothelial cell-driven heterogeneity in HNSCC
chi2023_circadian,chi2023_circadian|hnscc|head and neck squamous cell carcinoma,ADA,100,0.2527,weighted_sum|,10.3389/fimmu.2023.1091218,Circadian rhythm-related gene signature predicting prognosis and immunotherapy response in HNSCC
chi2023_circadian,chi2023_circadian|hnscc|head and neck squamous cell carcinoma,CYP2D6,1565,-0.6679999999999979,weighted_sum|,10.3389/fimmu.2023.1091218,Circadian rhythm-related gene signature predicting prognosis and immunotherapy response in HNSCC
chi2023_circadian,chi2023_circadian|hnscc|head and neck squamous cell carcinoma,RYR2,6262,0.3155,weighted_sum|,10.3389/fimmu.2023.1091218,Circadian rhythm-related gene signature predicting prognosis and immunotherapy response in HNSCC
chi2023_circadian,chi2023_circadian|hnscc|head and neck squamous cell carcinoma,DSCAM,1826,0.3035,weighted_sum|,10.3389/fimmu.2023.1091218,Circadian rhythm-related gene signature predicting prognosis and immunotherapy response in HNSCC
chi2023_circadian,chi2023_circadian|hnscc|head and neck squamous cell carcinoma,IRF4,3662,-0.1897,weighted_sum|,10.3389/fimmu.2023.1091218,Circadian rhythm-related gene signature predicting prognosis and immunotherapy response in HNSCC
chi2023_circadian,chi2023_circadian|hnscc|head and neck squamous cell carcinoma,HPRT1,3251,0.5259,weighted_sum|,10.3389/fimmu.2023.1091218,Circadian rhythm-related gene signature predicting prognosis and immunotherapy response in HNSCC
deng2023_lysineacetylation,deng2023_lysineacetylation|oscc|oral squamous cell carcinoma,NKX2-3,159296,-0.20700000000000002,weighted_sum|,10.3389/fmolb.2023.1185832,Lysine acetylation-related gene signature predicting prognosis and immunotherapy response in OSCC
deng2023_lysineacetylation,deng2023_lysineacetylation|oscc|oral squamous cell carcinoma,SAPCD2,89958,0.045,weighted_sum|,10.3389/fmolb.2023.1185832,Lysine acetylation-related gene signature predicting prognosis and immunotherapy response in OSCC
deng2023_lysineacetylation,deng2023_lysineacetylation|oscc|oral squamous cell carcinoma,SPINK7,84651,-0.011,weighted_sum|,10.3389/fmolb.2023.1185832,Lysine acetylation-related gene signature predicting prognosis and immunotherapy response in OSCC
deng2023_lysineacetylation,deng2023_lysineacetylation|oscc|oral squamous cell carcinoma,LYNX1,66004,-0.054000000000000006,weighted_sum|,10.3389/fmolb.2023.1185832,Lysine acetylation-related gene signature predicting prognosis and immunotherapy response in OSCC
deng2023_lysineacetylation,deng2023_lysineacetylation|oscc|oral squamous cell carcinoma,AKR1C3,8644,0.014,weighted_sum|,10.3389/fmolb.2023.1185832,Lysine acetylation-related gene signature predicting prognosis and immunotherapy response in OSCC
deng2023_lysineacetylation,deng2023_lysineacetylation|oscc|oral squamous cell carcinoma,SYT17,51760,0.185,weighted_sum|,10.3389/fmolb.2023.1185832,Lysine acetylation-related gene signature predicting prognosis and immunotherapy response in OSCC
deng2023_lysineacetylation,deng2023_lysineacetylation|oscc|oral squamous cell carcinoma,MASP1,5648,-0.399,weighted_sum|,10.3389/fmolb.2023.1185832,Lysine acetylation-related gene signature predicting prognosis and immunotherapy response in OSCC
deng2023_lysineacetylation,deng2023_lysineacetylation|oscc|oral squamous cell carcinoma,CTSG,1511,-0.185,weighted_sum|,10.3389/fmolb.2023.1185832,Lysine acetylation-related gene signature predicting prognosis and immunotherapy response in OSCC
ai2023_EMT,ai2023_EMT|oscc|oral squamous cell carcinoma,AREG,374,0.047179175000000004,weighted_sum|,10.3389/fgene.2023.1113137,EMT-related gene signature predicting prognosis and immune features in OSCC
ai2023_EMT,ai2023_EMT|oscc|oral squamous cell carcinoma,COL5A3,50509,-0.054343311000000914,weighted_sum|,10.3389/fgene.2023.1113137,EMT-related gene signature predicting prognosis and immune features in OSCC
ai2023_EMT,ai2023_EMT|oscc|oral squamous cell carcinoma,DKK1,22943,0.061974151,weighted_sum|,10.3389/fgene.2023.1113137,EMT-related gene signature predicting prognosis and immune features in OSCC
ai2023_EMT,ai2023_EMT|oscc|oral squamous cell carcinoma,GAS1,2619,-0.118881743,weighted_sum|,10.3389/fgene.2023.1113137,EMT-related gene signature predicting prognosis and immune features in OSCC
ai2023_EMT,ai2023_EMT|oscc|oral squamous cell carcinoma,GPX7,2882,-0.14221592300000002,weighted_sum|,10.3389/fgene.2023.1113137,EMT-related gene signature predicting prognosis and immune features in OSCC
ai2023_EMT,ai2023_EMT|oscc|oral squamous cell carcinoma,PLOD2,5352,0.25949726500000003,weighted_sum|,10.3389/fgene.2023.1113137,EMT-related gene signature predicting prognosis and immune features in OSCC
ai2023_EMT,ai2023_EMT|oscc|oral squamous cell carcinoma,SFRP1,6422,-0.057959918000000006,weighted_sum|,10.3389/fgene.2023.1113137,EMT-related gene signature predicting prognosis and immune features in OSCC
ai2023_EMT,ai2023_EMT|oscc|oral squamous cell carcinoma,TNFRSF11B,4982,-0.19751236700000002,weighted_sum|,10.3389/fgene.2023.1113137,EMT-related gene signature predicting prognosis and immune features in OSCC
ai2023_EMT,ai2023_EMT|oscc|oral squamous cell carcinoma,VEGFA,7422,-0.053308701000000104,weighted_sum|,10.3389/fgene.2023.1113137,EMT-related gene signature predicting prognosis and immune features in OSCC
zhao2023_pyroptosis,zhao2023_pyroptosis|skcm|skin cutaneous melanoma,GSDMC,56169,0.19640000000000002,weighted_sum|,10.1186/s12967-023-04513-9,8 pyroptosis-related gene signature predicts prognosis and identifies GSDMD as a therapeutic target in SKCM
